timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595152768845,85,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-26,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,84,0,0
1595152768931,35,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-26,text,true,,294,381,1,1,http://ocsp.digicert.com/,35,0,13
1595152768966,16,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-26,text,true,,799,380,1,1,http://ocsp.digicert.com/,16,0,0
1595152768982,11,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-26,text,true,,799,380,1,1,http://ocsp.digicert.com/,11,0,0
1595152768994,6,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-26,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152770145,8,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,4
1595152770157,5,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152770162,4,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152770167,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152770171,7,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,7,0,0
1595152770179,4,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152770185,374,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,374,0,202
1595152770561,93,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,93,0,43
1595152770655,9,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,9,0,0
1595152770665,9,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,9,0,0
1595152770674,5,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152770680,4,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152770685,6,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,6,0,0
1595152770692,5,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152770698,6,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,6,0,0
1595152770705,8,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,8,0,0
1595152770713,5,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152770719,196,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,196,0,43
1595152770916,85,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,84,0,0
1595152771002,148,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,148,0,0
1595152771153,14,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,294,381,1,1,http://ocsp.digicert.com/,14,0,8
1595152771168,6,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,798,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152771175,7,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,798,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152771183,7,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-27,text,true,,798,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152772115,10,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,10,0,6
1595152772126,5,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152772132,4,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152772137,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152772142,5,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152772147,5,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152772153,626,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,626,0,161
1595152772781,172,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,172,0,80
1595152772953,7,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,7,0,0
1595152772961,4,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152772966,4,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152772970,4,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152772975,4,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,3,0,0
1595152772979,4,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152772984,5,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152772989,5,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152772994,4,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152773000,110,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,110,0,38
1595152773111,77,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,77,0,0
1595152773188,93,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,93,0,0
1595152773283,16,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,294,381,1,1,http://ocsp.digicert.com/,16,0,9
1595152773300,12,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,799,380,1,1,http://ocsp.digicert.com/,11,0,0
1595152773312,9,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,799,380,1,1,http://ocsp.digicert.com/,9,0,0
1595152773322,10,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-28,text,true,,799,380,1,1,http://ocsp.digicert.com/,10,0,0
1595152774130,8,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,4
1595152774139,5,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152774144,5,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152774150,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152774154,4,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152774159,4,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152774164,688,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,688,0,173
1595152774854,98,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,98,0,45
1595152774953,7,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,7,0,0
1595152774960,8,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,8,0,0
1595152774969,5,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152774974,4,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152774979,4,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152774984,5,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152774990,4,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152774994,5,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152774999,4,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152775004,108,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,108,0,38
1595152775113,80,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,80,0,0
1595152775194,83,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,83,0,0
1595152775279,27,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,294,381,1,1,http://ocsp.digicert.com/,27,0,18
1595152775307,5,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,799,380,1,1,http://ocsp.digicert.com/,5,0,0
1595152775313,5,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,799,380,1,1,http://ocsp.digicert.com/,5,0,0
1595152775319,6,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-29,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152776146,8,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,4
1595152776155,4,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152776159,5,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152776164,6,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,6,0,0
1595152776171,3,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,3,0,0
1595152776175,4,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152776180,653,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,653,0,189
1595152776835,106,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,106,0,52
1595152776942,4,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152776947,4,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152776952,4,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,3,0,0
1595152776956,4,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152776961,3,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,3,0,0
1595152776965,4,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152776970,3,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152776974,4,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152776978,4,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152776984,146,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,146,0,54
1595152777131,79,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,79,0,0
1595152777210,109,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,109,0,0
1595152777321,26,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,294,381,1,1,http://ocsp.digicert.com/,26,0,12
1595152777348,14,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,799,380,1,1,http://ocsp.digicert.com/,14,0,0
1595152777363,9,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,799,380,1,1,http://ocsp.digicert.com/,9,0,0
1595152777373,6,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-30,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152778114,8,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,4
1595152778123,5,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152778129,4,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152778134,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152778139,5,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152778144,3,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,3,0,0
1595152778149,653,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,653,0,173
1595152778804,107,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,107,0,58
1595152778912,4,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152778917,4,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152778922,5,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152778927,4,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152778932,4,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152778936,4,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152778941,3,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152778945,4,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152778950,5,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152778957,115,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,115,0,45
1595152779073,73,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,73,0,0
1595152779146,76,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,76,0,0
1595152779224,13,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,294,381,1,1,http://ocsp.digicert.com/,13,0,6
1595152779238,7,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,799,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152779246,6,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152779252,10,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-31,text,true,,799,380,1,1,http://ocsp.digicert.com/,10,0,0
1595152780116,8,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,4
1595152780125,4,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152780130,5,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152780135,5,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152780141,4,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152780146,4,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152780151,327,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,327,0,169
1595152780480,95,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,95,0,44
1595152780576,4,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152780580,5,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152780585,4,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152780590,3,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152780594,4,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152780598,4,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152780603,4,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152780608,4,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152780612,4,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152780618,149,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,149,0,75
1595152780767,82,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,82,0,0
1595152780850,84,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,84,0,0
1595152780936,12,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,294,381,1,1,http://ocsp.digicert.com/,12,0,7
1595152780949,7,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152780956,7,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,799,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152780964,7,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-32,text,true,,799,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152782128,68,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,68,0,64
1595152782198,4,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152782202,6,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152782208,5,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152782213,6,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,6,0,0
1595152782220,5,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152782227,360,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,360,0,191
1595152782588,95,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,95,0,42
1595152782742,5,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152782748,3,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,3,0,0
1595152782751,4,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152782755,3,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152782758,3,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,3,0,0
1595152782761,4,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152782766,4,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152782770,3,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,3,0,0
1595152782773,6,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,6,0,0
1595152782780,185,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,185,0,89
1595152782966,89,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,89,0,0
1595152783056,76,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,76,0,0
1595152783134,24,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,294,381,1,1,http://ocsp.digicert.com/,23,0,11
1595152783158,9,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,799,380,1,1,http://ocsp.digicert.com/,9,0,0
1595152783168,9,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,799,380,1,1,http://ocsp.digicert.com/,9,0,0
1595152783178,5,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-33,text,true,,799,380,1,1,http://ocsp.digicert.com/,5,0,0
1595152784113,8,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-34,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,4
